,post_cum_y,preds,post_preds,post_preds_lower,post_preds_upper,preds_lower,preds_upper,post_cum_pred,post_cum_pred_lower,post_cum_pred_upper,point_effects,point_effects_lower,point_effects_upper,post_cum_effects,post_cum_effects_lower,post_cum_effects_upper
2017-12-17,627.0,107.02560601276915,107.02560601276915,98.1100103106318,115.94120171490651,98.1100103106318,115.94120171490651,682.1635286916912,660.8992869790675,705.2305993013036,-7.0256060127691455,-15.941201714906512,1.8899896893682069,-55.163528691691226,-78.23059930130367,-33.89928697906744
2017-12-24,727.0,110.96100528638321,110.96100528638321,102.04318787405181,119.87882269871461,102.04318787405181,119.87882269871461,793.1245339780744,769.8243792338485,816.7617089257104,-10.961005286383212,-19.878822698714615,-2.04318787405181,-66.12453397807444,-89.76170892571056,-42.82437923384863
2017-12-31,832.0,114.56845462052945,114.56845462052945,105.6484160513644,123.48849318969451,105.6484160513644,123.48849318969451,907.6929885986038,880.8507091048414,936.150509139216,-9.568454620529451,-18.48849318969451,-0.648416051364407,-75.69298859860389,-104.15050913921584,-48.85070910484153
2018-01-07,935.0,103.0902067391551,103.0902067391551,94.1679475661035,112.01246591220666,94.1679475661035,112.01246591220666,1010.7831953377589,981.3182915737393,1041.4844107067358,-0.09020673915509292,-9.012465912206665,8.832052433896493,-75.78319533775898,-106.48441070673594,-46.318291573739316
2018-01-14,1038.5,101.12250710234807,101.12250710234807,92.19802787794433,110.0469863267518,92.19802787794433,110.0469863267518,1111.905702440107,1079.3727443129662,1143.8775676804541,2.3774928976519334,-6.5469863267518065,11.301972122055673,-73.40570244010705,-105.3775676804539,-40.87274431296634
2018-01-21,1138.5,98.17095764713751,98.17095764713751,89.24425892350374,107.09765637077129,89.24425892350374,107.09765637077129,1210.0766600872446,1175.1659820181426,1243.1676842889754,1.829042352862487,-7.09765637077129,10.755741076496264,-71.57666008724456,-104.66768428897565,-36.66598201814276
2018-01-28,1239.0,96.5312079497983,96.5312079497983,87.60229027864489,105.46012562095173,87.60229027864489,105.46012562095173,1306.6078680370429,1271.051797698942,1340.2598012325338,3.9687920502016993,-4.960125620951729,12.897709721355113,-67.60786803704286,-101.259801232534,-32.051797698942146
2018-02-04,1339.0,97.8430077076697,97.8430077076697,88.9118716402958,106.7741437750436,88.9118716402958,106.7741437750436,1404.4508757447124,1368.0501343954138,1440.269803360831,2.156992292330301,-6.774143775043598,11.0881283597042,-65.45087574471256,-101.26980336083122,-29.05013439541374
2018-02-11,1439.0,97.187107828734,97.187107828734,88.2537539160281,106.1204617414399,88.2537539160281,106.1204617414399,1501.6379835734465,1464.2706756236785,1538.5373757267203,2.812892171266,-6.120461741439897,11.746246083971897,-62.63798357344656,-99.53737572672061,-25.27067562367855
2018-02-18,1539.0,97.187107828734,97.187107828734,88.25153662117435,106.12267903629363,88.25153662117435,106.12267903629363,1598.8250914021805,1558.0417844430344,1638.2407130474571,2.812892171266,-6.122679036293633,11.748463378825647,-59.82509140218056,-99.24071304745746,-19.04178444303433
2018-02-25,1639.0,95.21940819192697,95.21940819192697,86.28162023958217,104.15719614427177,86.28162023958217,104.15719614427177,1694.0444995941075,1652.9993207101136,1736.4841843818708,4.7805918080730265,-4.157196144271765,13.718379760417832,-55.044499594107535,-97.48418438187063,-13.999320710113658
2018-03-04,1739.0,95.87530807086267,95.87530807086267,86.93530392339211,104.81531221833322,86.93530392339211,104.81531221833322,1789.9198076649702,1746.396568756081,1833.9526441833418,4.124691929137327,-4.815312218333219,13.064696076607888,-50.91980766497021,-94.95264418334195,-7.396568756080925
2018-03-11,1839.0,97.187107828734,97.187107828734,88.24488803538841,106.12932762207959,88.24488803538841,106.12932762207959,1887.1069154937043,1842.393641966028,1933.6867886884488,2.812892171266,-6.129327622079586,11.755111964611586,-48.10691549370421,-94.68678868844907,-3.393641966027982
2018-03-18,1939.0,98.17095764713751,98.17095764713751,89.22652275675944,107.11539253751559,89.22652275675944,107.11539253751559,1985.2778731408418,1937.4724271367165,2032.2484438765807,1.829042352862487,-7.115392537515589,10.773477243240563,-46.27787314084172,-93.24844387658105,1.5275728632834282
2018-03-25,2041.5,99.15480746554103,99.15480746554103,90.20815802656536,108.1014569045167,90.20815802656536,108.1014569045167,2084.4326806063827,2035.937377428404,2132.3000958929356,3.345192534458974,-5.601456904516695,12.291841973434643,-42.932680606382746,-90.80009589293553,5.562622571595927
2018-04-01,2141.5,101.12250710234807,101.12250710234807,92.17364366280253,110.07137054189359,92.17364366280253,110.07137054189359,2185.555187708731,2135.5919984132684,2235.318642737567,-1.1225071023480666,-10.071370541893586,7.826356337197467,-44.05518770873081,-93.81864273756757,5.908001586731058
2018-04-08,2245.5,101.12250710234807,101.12250710234807,92.17143020985375,110.07358399484237,92.17143020985375,110.07358399484237,2286.677694811079,2235.4270307260476,2339.191100816217,2.8774928976519334,-6.073583994842366,11.828569790146247,-41.17769481107888,-93.69110081621672,10.072969273951866
2018-04-15,2348.5,100.13865728394454,100.13865728394454,91.18536748571638,109.09194708217271,91.18536748571638,109.09194708217271,2386.816352095024,2333.6120394386785,2439.058248262625,2.8613427160554608,-6.091947082172709,11.814632514283616,-38.31635209502342,-90.55824826262558,14.88796056132163
2018-04-22,2455.5,100.13865728394454,100.13865728394454,91.1831551267918,109.09415944109729,91.1831551267918,109.09415944109729,2486.9550093789685,2433.436916097844,2541.32320236283,6.861342716055461,-2.0941594410972897,15.816844873208197,-31.455009378967958,-85.82320236282935,22.063083902156038
2018-04-29,2564.5,101.12250710234807,101.12250710234807,92.16479313267486,110.08022107202126,92.16479313267486,110.08022107202126,2588.0775164813167,2532.0041679292963,2643.39608581513,7.877492897651933,-1.08022107202126,16.83520686732514,-23.577516481316025,-78.89608581512964,32.49583207070315
2018-05-06,2674.5,103.0902067391551,103.0902067391551,94.13028150296091,112.05013197534927,94.13028150296091,112.05013197534927,2691.167723220472,2631.18215934855,2749.1043604371116,6.909793260844907,-2.0501319753492737,15.869718497039088,-16.667723220471117,-74.60436043711101,43.317840651450126
2018-05-13,2788.8333333333335,103.0902067391551,103.0902067391551,94.12807078203525,112.05234269627493,94.12807078203525,112.05234269627493,2794.2579299596273,2733.1801663847023,2855.642861281359,11.243126594178221,2.2809906370583803,20.205262551298063,-5.424596626292896,-66.80952794802617,55.65316694863119
2018-05-20,2903.8333333333335,103.0902067391551,103.0902067391551,94.12586060630127,112.05455287200891,94.12586060630127,112.05455287200891,2897.3481366987826,2834.217549104356,2960.1398952110826,11.909793260844907,2.9454471279910877,20.874139393698727,6.485196634552011,-56.306561877749324,69.61578422897796
2018-05-27,3020.8333333333335,104.0740565575586,104.0740565575586,95.10750079375931,113.0406123213579,95.10750079375931,113.0406123213579,3001.4221932563414,2936.3871625093143,3065.9797567987043,12.925943442441394,3.959387678642102,21.892499206240686,19.411140076993405,-45.14642346537169,84.4461708240197
2018-06-03,3135.8333333333335,105.05790637596212,105.05790637596212,96.08914152560322,114.02667122632101,96.08914152560322,114.02667122632101,3106.4800996323033,3039.9722504324873,3171.9002030498636,9.94209362403788,0.9733287736789862,18.910858474396775,29.353233701031286,-36.06686971653004,95.86108290084586
2018-06-10,3254.8333333333335,107.02560601276915,107.02560601276915,98.05463261983435,115.99657940570395,98.05463261983435,115.99657940570395,3213.5057056450723,3145.052590271949,3280.627691734678,11.974393987230854,3.0034205942960455,20.94536738016565,41.32762768826214,-25.794358401345246,109.78074306138429
2018-06-17,3374.8333333333335,108.99330564957619,108.99330564957619,100.0201242576475,117.96648704150486,100.0201242576475,117.96648704150486,3322.4990112946484,3254.1489721185912,3393.7701365747744,11.006694350423814,2.0335129584951375,19.979875742352505,52.334322038685954,-18.936803241441055,120.684361214743
2018-06-24,3494.8333333333335,112.92870492319024,112.92870492319024,103.95331607544854,121.90409377093195,103.95331607544854,121.90409377093195,3435.4277162178387,3364.47523839136,3506.6271965608516,7.071295076809761,-1.9040937709319508,16.04668392455146,59.405617115495716,-11.793863227518111,130.35809494197417
2018-07-01,3613.8333333333335,110.96100528638321,110.96100528638321,101.98340952560866,119.93860104715776,101.98340952560866,119.93860104715776,3546.388721504222,3473.21003195746,3620.675748397009,8.038994713616788,-0.9386010471577606,17.016590474391336,67.4446118291125,-6.842415063675484,140.62330137587253
2018-07-08,3736.8333333333335,114.89640455999728,114.89640455999728,105.91660242856987,123.87620669142467,105.91660242856987,123.87620669142467,3661.285126064219,3586.7299593840935,3736.5089993377255,8.10359544000272,-0.8762066914246702,17.083397571430126,75.54820726911522,0.32433399560746434,150.10337394923957
2018-07-15,3862.8333333333335,114.89640455999728,114.89640455999728,105.91439659989732,123.87841252009723,105.91439659989732,123.87841252009723,3776.1815306242165,3701.3494263616653,3853.3028216199377,11.10359544000272,2.1215874799027716,20.085603400102684,86.65180270911794,9.530511713394729,161.48390697166764
2018-07-22,3990.8333333333335,114.89640455999728,114.89640455999728,105.91219131280585,123.8806178071887,105.91219131280585,123.8806178071887,3891.077935184214,3812.267299286672,3970.8630761555687,13.10359544000272,4.119382192811301,22.087808687194155,99.75539814912067,19.9702571777638,178.56603404666095
2018-07-29,4120.833333333334,114.89640455999728,114.89640455999728,105.90998656689675,123.88282255309781,105.90998656689675,123.88282255309781,4005.974339744211,3925.4209701869645,4086.479104203751,15.10359544000272,6.11717744690219,24.090013433103252,114.85899358912339,34.354229129582414,195.41236314636834
2018-08-05,4249.833333333334,114.89640455999728,114.89640455999728,105.9077823617718,123.88502675822275,105.9077823617718,123.88502675822275,4120.8707443042085,4040.177315050771,4203.909976739159,14.10359544000272,5.11497324177725,23.092217638228206,128.9625890291261,45.92335659417463,209.6560182825625
2018-08-12,4399.833333333334,114.89640455999728,114.89640455999728,105.90557869703325,123.8872304229613,105.90557869703325,123.8872304229613,4235.767148864205,4152.006245822565,4319.9654170332915,35.10359544000272,26.112769577038705,44.09442130296675,164.0661844691288,79.8679163000417,247.82708751076896
2018-08-19,4537.833333333334,114.89640455999728,114.89640455999728,105.90337557228385,123.8894335477107,105.90337557228385,123.8894335477107,4350.663553424202,4264.7843523197635,4439.150334661628,23.10359544000272,14.110566452289305,32.09662442771615,187.16977990913153,98.68299867170383,273.0489810135693
2018-08-26,4674.833333333334,114.89640455999728,114.89640455999728,105.90117298712686,123.89163613286769,105.90117298712686,123.89163613286769,4465.559957984199,4379.706808389095,4554.861947356315,22.10359544000272,13.108363867132311,31.098827012873144,209.27337534913426,119.9713859770194,295.1265249442371
2018-09-02,4809.833333333334,114.89640455999728,114.89640455999728,105.89897094116597,123.89383817882857,105.89897094116597,123.89383817882857,4580.456362544196,4492.785303873802,4670.423069633691,20.10359544000272,11.106161821171426,29.10102905883403,229.37697078913698,139.41026369964243,317.048029459532
2018-09-09,4944.833333333334,108.99330564957619,108.99330564957619,99.99367052358431,117.99294077556806,99.99367052358431,117.99294077556806,4689.449668193773,4602.8890414252,4780.5266010032055,26.006694350423814,17.00705922443194,35.00632947641569,255.38366513956078,164.30673233012763,341.9442919081342
