,std_nb,date,median_price
3719,Mission,2017-03-05,101.5
3720,Mission,2017-03-12,100.0
3721,Mission,2017-03-19,101.0
3722,Mission,2017-03-26,100.0
3723,Mission,2017-04-02,103.0
3724,Mission,2017-04-09,103.0
3725,Mission,2017-04-16,102.0
3726,Mission,2017-04-23,101.0
3727,Mission,2017-04-30,102.41666666666666
3728,Mission,2017-05-07,109.0
3729,Mission,2017-05-14,112.0
3730,Mission,2017-05-21,113.0
3731,Mission,2017-05-28,112.0
3732,Mission,2017-06-04,111.66666666666667
3733,Mission,2017-06-11,110.0
3734,Mission,2017-06-18,115.0
3735,Mission,2017-06-25,115.0
3736,Mission,2017-07-02,114.25
3737,Mission,2017-07-09,114.0
3738,Mission,2017-07-16,113.33333333333333
3739,Mission,2017-07-23,115.0
3740,Mission,2017-07-30,117.5
3741,Mission,2017-08-06,120.0
3742,Mission,2017-08-13,120.0
3743,Mission,2017-08-20,114.0
3744,Mission,2017-08-27,115.0
3745,Mission,2017-09-03,115.0
3746,Mission,2017-09-10,112.0
3747,Mission,2017-09-17,115.0
3748,Mission,2017-09-24,115.0
3749,Mission,2017-10-01,113.5
3750,Mission,2017-10-08,115.0
3751,Mission,2017-10-15,112.0
3752,Mission,2017-10-22,114.0
3753,Mission,2017-10-29,114.33333333333334
3754,Mission,2017-11-05,118.33333333333333
3755,Mission,2017-11-12,120.0
3756,Mission,2017-11-19,115.0
3757,Mission,2017-11-26,110.0
3758,Mission,2017-12-03,108.5
3759,Mission,2017-12-10,106.0
3760,Mission,2017-12-17,104.1
3761,Mission,2017-12-24,102.3
3762,Mission,2017-12-31,103.6
3763,Mission,2018-01-07,103.5
3764,Mission,2018-01-14,107.70833333333334
3765,Mission,2018-01-21,103.33333333333333
3766,Mission,2018-01-28,105.0
3767,Mission,2018-02-04,105.0
3768,Mission,2018-02-11,105.0
3769,Mission,2018-02-18,105.5
3770,Mission,2018-02-25,106.0
3771,Mission,2018-03-04,107.0
3772,Mission,2018-03-11,107.83333333333334
3773,Mission,2018-03-18,110.0
3774,Mission,2018-03-25,115.0
3775,Mission,2018-04-01,111.0
3776,Mission,2018-04-08,112.5
3777,Mission,2018-04-15,112.0
3778,Mission,2018-04-22,115.0
3779,Mission,2018-04-29,115.0
3780,Mission,2018-05-06,118.0
3781,Mission,2018-05-13,120.0
3782,Mission,2018-05-20,120.0
3783,Mission,2018-05-27,120.75
3784,Mission,2018-06-03,120.0
3785,Mission,2018-06-10,125.0
3786,Mission,2018-06-17,120.0
3787,Mission,2018-06-24,121.0
3788,Mission,2018-07-01,120.0
3789,Mission,2018-07-08,125.0
3790,Mission,2018-07-15,130.0
3791,Mission,2018-07-22,131.0
3792,Mission,2018-07-29,130.0
3793,Mission,2018-08-05,131.5
3794,Mission,2018-08-12,155.0
3795,Mission,2018-08-19,138.0
3796,Mission,2018-08-26,135.0
3797,Mission,2018-09-02,133.0
3798,Mission,2018-09-09,128.0
3799,Mission,2018-09-16,129.0
3800,Mission,2018-09-23,129.0
3801,Mission,2018-09-30,150.0
3802,Mission,2018-10-07,128.0
3803,Mission,2018-10-14,130.0
3804,Mission,2018-10-21,130.0
3805,Mission,2018-10-28,129.0
3806,Mission,2018-11-04,120.0
3807,Mission,2018-11-11,120.0
3808,Mission,2018-11-18,119.0
3809,Mission,2018-11-25,119.0
3810,Mission,2018-12-02,117.0
3811,Mission,2018-12-09,117.0
3812,Mission,2018-12-16,114.0
3813,Mission,2018-12-23,110.0
3814,Mission,2018-12-30,116.0
3815,Mission,2019-01-06,119.0
3816,Mission,2019-01-13,114.0
3817,Mission,2019-01-20,115.0
3818,Mission,2019-01-27,115.0
3819,Mission,2019-02-03,115.0
3820,Mission,2019-02-10,114.5
3821,Mission,2019-02-17,115.0
3822,Mission,2019-02-24,115.0
3823,Mission,2019-03-03,115.0
3824,Mission,2019-03-10,113.33333333333333
3825,Mission,2019-03-17,115.0
3826,Mission,2019-03-24,120.0
3827,Mission,2019-03-31,115.0
3828,Mission,2019-04-07,115.0
3829,Mission,2019-04-14,117.16666666666666
3830,Mission,2019-04-21,119.25
3831,Mission,2019-04-28,116.5
3832,Mission,2019-05-05,120.0
3833,Mission,2019-05-12,123.33333333333333
3834,Mission,2019-05-19,124.0
3835,Mission,2019-05-26,128.0
3836,Mission,2019-06-02,122.0
3837,Mission,2019-06-09,130.0
3838,Mission,2019-06-16,131.0
3839,Mission,2019-06-23,131.5
3840,Mission,2019-06-30,130.0
3841,Mission,2019-07-07,131.33333333333334
3842,Mission,2019-07-14,130.0
3843,Mission,2019-07-21,130.0
3844,Mission,2019-07-28,130.0
3845,Mission,2019-08-04,135.0
3846,Mission,2019-08-11,142.0
3847,Mission,2019-08-18,130.0
3848,Mission,2019-08-25,129.0
3849,Mission,2019-09-01,128.0
3850,Mission,2019-09-08,130.0
3851,Mission,2019-09-15,128.0
3852,Mission,2019-09-22,127.0
3853,Mission,2019-09-29,125.0
3854,Mission,2019-10-06,125.0
3855,Nob Hill,2015-05-10,120.0
3856,Nob Hill,2015-05-17,119.0
3857,Nob Hill,2015-05-24,120.0
3858,Nob Hill,2015-05-31,120.0
3859,Nob Hill,2015-06-07,130.0
3860,Nob Hill,2015-06-14,130.0
3861,Nob Hill,2015-06-21,140.0
3862,Nob Hill,2015-06-28,135.0
3863,Nob Hill,2015-07-05,120.0
3864,Nob Hill,2015-07-12,127.0
3865,Nob Hill,2015-07-19,125.0
3866,Nob Hill,2015-07-26,122.5
3867,Nob Hill,2015-08-02,119.0
3868,Nob Hill,2015-09-06,150.0
3869,Nob Hill,2015-09-13,150.0
3870,Nob Hill,2015-09-20,160.0
3871,Nob Hill,2015-09-27,168.0
3872,Nob Hill,2015-10-04,162.0
3873,Nob Hill,2015-10-11,159.0
3874,Nob Hill,2015-10-18,159.0
3875,Nob Hill,2015-10-25,150.0
3876,Nob Hill,2015-11-01,150.0
3877,Nob Hill,2015-11-08,149.0
3878,Nob Hill,2015-11-15,138.0
3879,Nob Hill,2015-11-22,129.0
3880,Nob Hill,2015-11-29,129.0
3881,Nob Hill,2015-12-06,125.0
3882,Nob Hill,2015-12-13,130.0
3883,Nob Hill,2015-12-20,132.0
3884,Nob Hill,2015-12-27,125.0
3885,Nob Hill,2016-01-03,129.0
3886,Nob Hill,2016-01-10,130.0
3887,Nob Hill,2016-01-17,129.0
3888,Nob Hill,2016-01-24,129.0
3889,Nob Hill,2016-01-31,129.0
3890,Nob Hill,2016-02-07,140.0
3891,Nob Hill,2016-02-14,134.0
3892,Nob Hill,2016-02-21,130.0
3893,Nob Hill,2016-02-28,128.0
3894,Nob Hill,2016-03-06,130.0
3895,Nob Hill,2016-03-13,125.0
3896,Nob Hill,2016-03-20,129.0
3897,Nob Hill,2016-03-27,129.0
3898,Nob Hill,2016-04-03,129.0
3899,Nob Hill,2016-04-10,120.0
3900,Nob Hill,2016-04-17,120.0
3901,Nob Hill,2016-04-24,120.0
3902,Nob Hill,2016-05-01,120.0
3903,Nob Hill,2016-05-08,129.0
3904,Nob Hill,2016-05-15,130.0
3905,Nob Hill,2016-05-22,129.0
3906,Nob Hill,2016-05-29,129.0
3907,Nob Hill,2016-06-05,129.0
3908,Nob Hill,2016-06-12,129.0
3909,Nob Hill,2016-06-19,129.0
3910,Nob Hill,2016-06-26,129.0
3911,Nob Hill,2016-07-03,129.0
3912,Nob Hill,2016-07-10,129.0
3913,Nob Hill,2016-07-17,130.0
3914,Nob Hill,2016-07-24,130.0
3915,Nob Hill,2016-07-31,130.0
3916,Nob Hill,2016-08-07,130.0
3917,Nob Hill,2016-08-14,139.0
3918,Nob Hill,2016-08-21,130.0
3919,Nob Hill,2016-08-28,126.83333333333334
3920,Nob Hill,2016-09-04,126.0
3921,Nob Hill,2016-09-11,125.0
3922,Nob Hill,2016-09-18,123.5
3923,Nob Hill,2016-09-25,120.0
3924,Nob Hill,2016-10-02,125.0
3925,Nob Hill,2016-10-09,113.75
3926,Nob Hill,2016-10-16,124.0
3927,Nob Hill,2016-10-23,123.5
3928,Nob Hill,2016-10-30,123.0
3929,Nob Hill,2016-11-06,119.0
3930,Nob Hill,2016-11-13,114.0
3931,Nob Hill,2016-11-20,110.66666666666667
3932,Nob Hill,2016-11-27,110.0
3933,Nob Hill,2016-12-04,100.0
3934,Nob Hill,2016-12-11,105.66666666666667
3935,Nob Hill,2016-12-18,108.0
3936,Nob Hill,2016-12-25,105.0
3937,Nob Hill,2017-01-01,105.0
3938,Nob Hill,2017-01-08,99.66666666666667
3939,Nob Hill,2017-01-15,99.0
3940,Nob Hill,2017-01-22,98.0
3941,Nob Hill,2017-01-29,99.75
3942,Nob Hill,2017-02-05,109.0
3943,Nob Hill,2017-02-12,114.5
3944,Nob Hill,2017-02-19,119.0
3945,Nob Hill,2017-02-26,117.0
3946,Nob Hill,2017-03-05,117.25
3947,Nob Hill,2017-03-12,113.5
3948,Nob Hill,2017-03-19,113.0
3949,Nob Hill,2017-03-26,113.0
3950,Nob Hill,2017-04-02,113.0
3951,Nob Hill,2017-04-09,118.5
3952,Nob Hill,2017-04-16,119.0
3953,Nob Hill,2017-04-23,119.0
3954,Nob Hill,2017-04-30,120.0
3955,Nob Hill,2017-05-07,120.0
3956,Nob Hill,2017-05-14,120.0
3957,Nob Hill,2017-05-21,120.0
3958,Nob Hill,2017-05-28,120.0
3959,Nob Hill,2017-06-04,125.0
3960,Nob Hill,2017-06-11,125.0
3961,Nob Hill,2017-06-18,120.75
3962,Nob Hill,2017-06-25,125.0
3963,Nob Hill,2017-07-02,125.0
3964,Nob Hill,2017-07-09,129.0
3965,Nob Hill,2017-07-16,129.0
3966,Nob Hill,2017-07-23,133.33333333333334
3967,Nob Hill,2017-07-30,132.83333333333334
3968,Nob Hill,2017-08-06,139.0
3969,Nob Hill,2017-08-13,139.0
3970,Nob Hill,2017-08-20,140.0
3971,Nob Hill,2017-08-27,137.0
3972,Nob Hill,2017-09-03,139.0
3973,Nob Hill,2017-09-10,138.33333333333334
3974,Nob Hill,2017-09-17,132.5
3975,Nob Hill,2017-09-24,132.5
3976,Nob Hill,2017-10-01,132.33333333333334
3977,Nob Hill,2017-10-08,149.0
3978,Nob Hill,2017-10-15,136.0
3979,Nob Hill,2017-10-22,138.33333333333334
3980,Nob Hill,2017-10-29,131.0
3981,Nob Hill,2017-11-05,144.0
3982,Nob Hill,2017-11-12,149.0
3983,Nob Hill,2017-11-19,127.0
3984,Nob Hill,2017-11-26,120.0
3985,Nob Hill,2017-12-03,120.0
3986,Nob Hill,2017-12-10,119.0
3987,Nob Hill,2017-12-17,120.0
3988,Nob Hill,2017-12-24,119.33333333333333
3989,Nob Hill,2017-12-31,125.0
3990,Nob Hill,2018-01-07,129.0
3991,Nob Hill,2018-01-14,129.0
3992,Nob Hill,2018-01-21,123.0
3993,Nob Hill,2018-01-28,123.0
3994,Nob Hill,2018-02-04,125.0
3995,Nob Hill,2018-02-11,122.33333333333333
3996,Nob Hill,2018-02-18,126.16666666666667
3997,Nob Hill,2018-02-25,125.0
3998,Nob Hill,2018-03-04,124.0
3999,Nob Hill,2018-03-11,124.0
4000,Nob Hill,2018-03-18,125.66666666666667
4001,Nob Hill,2018-03-25,128.0
4002,Nob Hill,2018-04-01,128.0
4003,Nob Hill,2018-04-08,125.5
4004,Nob Hill,2018-04-15,133.0
4005,Nob Hill,2018-04-22,139.0
4006,Nob Hill,2018-04-29,139.0
4007,Nob Hill,2018-05-06,141.5
4008,Nob Hill,2018-05-13,146.0
4009,Nob Hill,2018-05-20,145.0
4010,Nob Hill,2018-05-27,147.0
4011,Nob Hill,2018-06-03,145.0
4012,Nob Hill,2018-06-10,149.0
4013,Nob Hill,2018-06-17,159.0
4014,Nob Hill,2018-06-24,159.0
4015,Nob Hill,2018-07-01,159.0
4016,Nob Hill,2018-07-08,148.0
4017,Nob Hill,2018-07-15,148.0
4018,Nob Hill,2018-07-22,157.0
4019,Nob Hill,2018-07-29,169.0
4020,Nob Hill,2018-08-05,169.0
4021,Nob Hill,2018-08-12,165.0
4022,Nob Hill,2018-08-19,165.0
4023,Nob Hill,2018-08-26,149.0
4024,Nob Hill,2018-09-02,165.0
4025,Nob Hill,2018-09-09,150.0
4026,Nob Hill,2018-09-16,149.0
4027,Nob Hill,2018-09-23,152.25
4028,Nob Hill,2018-09-30,165.0
4029,Nob Hill,2018-10-07,162.0
4030,Nob Hill,2018-10-14,149.0
4031,Nob Hill,2018-10-21,159.0
4032,Nob Hill,2018-10-28,159.0
4033,Nob Hill,2018-11-04,149.0
4034,Nob Hill,2018-11-11,170.83333333333331
4035,Nob Hill,2018-11-18,143.33333333333334
4036,Nob Hill,2018-11-25,146.75
4037,Nob Hill,2018-12-02,143.33333333333334
4038,Nob Hill,2018-12-09,142.33333333333334
4039,Nob Hill,2018-12-16,136.5
4040,Nob Hill,2018-12-23,132.66666666666666
4041,Nob Hill,2018-12-30,136.5
4042,Nob Hill,2019-01-06,139.0
4043,Nob Hill,2019-01-13,137.66666666666666
4044,Nob Hill,2019-01-20,143.16666666666669
4045,Nob Hill,2019-01-27,145.66666666666666
4046,Nob Hill,2019-02-03,146.91666666666669
4047,Nob Hill,2019-02-10,149.0
4048,Nob Hill,2019-02-17,149.0
4049,Nob Hill,2019-02-24,141.0
4050,Nob Hill,2019-03-03,141.66666666666669
4051,Nob Hill,2019-03-10,144.0
4052,Nob Hill,2019-03-17,139.0
4053,Nob Hill,2019-03-24,171.0
4054,Nob Hill,2019-03-31,144.66666666666666
4055,Nob Hill,2019-04-07,151.33333333333334
4056,Nob Hill,2019-04-14,153.58333333333331
4057,Nob Hill,2019-04-21,149.0
4058,Nob Hill,2019-04-28,149.0
4059,Nob Hill,2019-05-05,151.16666666666669
4060,Nob Hill,2019-05-12,162.33333333333331
4061,Nob Hill,2019-05-19,162.0
4062,Nob Hill,2019-05-26,159.0
4063,Nob Hill,2019-06-02,156.66666666666669
4064,Nob Hill,2019-06-09,183.5
4065,Nob Hill,2019-06-16,164.16666666666669
4066,Nob Hill,2019-06-23,178.5
4067,Nob Hill,2019-06-30,166.33333333333334
4068,Nob Hill,2019-07-07,165.0
4069,Nob Hill,2019-07-14,159.0
4070,Nob Hill,2019-07-21,150.0
4071,Nob Hill,2019-07-28,165.0
4072,Nob Hill,2019-08-04,151.66666666666666
4073,Nob Hill,2019-08-11,155.0
4074,Nob Hill,2019-08-18,159.0
4075,Nob Hill,2019-08-25,160.0
4076,Nob Hill,2019-09-01,160.0
4077,Nob Hill,2019-09-08,170.0
4078,Nob Hill,2019-09-15,159.0
4079,Nob Hill,2019-09-22,165.0
4080,Nob Hill,2019-09-29,170.0
4081,Nob Hill,2019-10-06,159.0
4082,Noe Valley,2015-05-10,127.5
4083,Noe Valley,2015-05-17,135.0
4084,Noe Valley,2015-05-24,135.0
4085,Noe Valley,2015-05-31,135.0
4086,Noe Valley,2015-06-07,135.0
4087,Noe Valley,2015-06-14,135.0
4088,Noe Valley,2015-06-21,135.0
4089,Noe Valley,2015-06-28,140.0
4090,Noe Valley,2015-07-05,135.0
4091,Noe Valley,2015-07-12,139.0
4092,Noe Valley,2015-07-19,140.0
4093,Noe Valley,2015-07-26,140.0
4094,Noe Valley,2015-08-02,135.0
4095,Noe Valley,2015-09-06,190.0
4096,Noe Valley,2015-09-13,165.0
4097,Noe Valley,2015-09-20,185.0
4098,Noe Valley,2015-09-27,150.0
4099,Noe Valley,2015-10-04,150.0
4100,Noe Valley,2015-10-11,150.0
4101,Noe Valley,2015-10-18,154.0
4102,Noe Valley,2015-10-25,146.0
4103,Noe Valley,2015-11-01,146.0
4104,Noe Valley,2015-11-08,139.0
4105,Noe Valley,2015-11-15,139.0
4106,Noe Valley,2015-11-22,139.0
4107,Noe Valley,2015-11-29,125.0
4108,Noe Valley,2015-12-06,125.0
4109,Noe Valley,2015-12-13,126.0
4110,Noe Valley,2015-12-20,125.0
4111,Noe Valley,2015-12-27,125.5
4112,Noe Valley,2016-01-03,129.0
4113,Noe Valley,2016-01-10,125.0
4114,Noe Valley,2016-01-17,125.0
4115,Noe Valley,2016-01-24,120.0
4116,Noe Valley,2016-01-31,120.0
4117,Noe Valley,2016-02-07,129.0
4118,Noe Valley,2016-02-14,120.0
4119,Noe Valley,2016-02-21,119.0
4120,Noe Valley,2016-02-28,120.0
4121,Noe Valley,2016-03-06,120.0
4122,Noe Valley,2016-03-13,120.0
4123,Noe Valley,2016-03-20,125.0
4124,Noe Valley,2016-03-27,130.0
4125,Noe Valley,2016-04-03,125.0
4126,Noe Valley,2016-04-10,125.0
4127,Noe Valley,2016-04-17,125.0
4128,Noe Valley,2016-04-24,125.0
4129,Noe Valley,2016-05-01,125.0
4130,Noe Valley,2016-05-08,135.0
4131,Noe Valley,2016-05-15,139.0
4132,Noe Valley,2016-05-22,135.0
4133,Noe Valley,2016-05-29,138.0
4134,Noe Valley,2016-06-05,138.0
4135,Noe Valley,2016-06-12,139.0
4136,Noe Valley,2016-06-19,140.0
4137,Noe Valley,2016-06-26,139.0
4138,Noe Valley,2016-07-03,139.0
4139,Noe Valley,2016-07-10,140.0
4140,Noe Valley,2016-07-17,140.0
4141,Noe Valley,2016-07-24,140.0
4142,Noe Valley,2016-07-31,139.0
4143,Noe Valley,2016-08-07,140.0
4144,Noe Valley,2016-08-14,139.0
4145,Noe Valley,2016-08-21,135.0
4146,Noe Valley,2016-08-28,134.0
4147,Noe Valley,2016-09-04,135.0
4148,Noe Valley,2016-09-11,138.0
4149,Noe Valley,2016-09-18,136.0
4150,Noe Valley,2016-09-25,135.33333333333334
4151,Noe Valley,2016-10-02,135.0
4152,Noe Valley,2016-10-09,139.0
4153,Noe Valley,2016-10-16,125.0
4154,Noe Valley,2016-10-23,125.0
4155,Noe Valley,2016-10-30,125.0
4156,Noe Valley,2016-11-06,119.0
4157,Noe Valley,2016-11-13,119.0
4158,Noe Valley,2016-11-20,115.33333333333333
4159,Noe Valley,2016-11-27,115.33333333333333
4160,Noe Valley,2016-12-04,115.0
4161,Noe Valley,2016-12-11,115.0
4162,Noe Valley,2016-12-18,115.66666666666667
4163,Noe Valley,2016-12-25,115.0
4164,Noe Valley,2017-01-01,115.0
4165,Noe Valley,2017-01-08,112.0
4166,Noe Valley,2017-01-15,109.0
4167,Noe Valley,2017-01-22,108.0
4168,Noe Valley,2017-01-29,107.0
4169,Noe Valley,2017-02-05,103.0
4170,Noe Valley,2017-02-12,105.0
4171,Noe Valley,2017-02-19,105.0
4172,Noe Valley,2017-02-26,105.0
4173,Noe Valley,2017-03-05,105.5
4174,Noe Valley,2017-03-12,104.66666666666667
4175,Noe Valley,2017-03-19,105.0
4176,Noe Valley,2017-03-26,105.0
4177,Noe Valley,2017-04-02,104.83333333333334
4178,Noe Valley,2017-04-09,107.0
4179,Noe Valley,2017-04-16,111.0
4180,Noe Valley,2017-04-23,104.66666666666667
4181,Noe Valley,2017-04-30,104.66666666666667
4182,Noe Valley,2017-05-07,105.66666666666667
4183,Noe Valley,2017-05-14,107.0
4184,Noe Valley,2017-05-21,110.0
4185,Noe Valley,2017-05-28,105.66666666666667
4186,Noe Valley,2017-06-04,120.0
4187,Noe Valley,2017-06-11,125.0
4188,Noe Valley,2017-06-18,126.0
4189,Noe Valley,2017-06-25,125.0
4190,Noe Valley,2017-07-02,126.0
4191,Noe Valley,2017-07-09,125.5
4192,Noe Valley,2017-07-16,126.0
4193,Noe Valley,2017-07-23,129.0
4194,Noe Valley,2017-07-30,131.5
4195,Noe Valley,2017-08-06,125.0
4196,Noe Valley,2017-08-13,125.0
4197,Noe Valley,2017-08-20,119.0
4198,Noe Valley,2017-08-27,123.0
4199,Noe Valley,2017-09-03,119.0
4200,Noe Valley,2017-09-10,120.0
4201,Noe Valley,2017-09-17,120.0
4202,Noe Valley,2017-09-24,120.0
4203,Noe Valley,2017-10-01,118.0
4204,Noe Valley,2017-10-08,122.5
4205,Noe Valley,2017-10-15,120.0
4206,Noe Valley,2017-10-22,124.0
4207,Noe Valley,2017-10-29,120.0
4208,Noe Valley,2017-11-05,122.33333333333333
4209,Noe Valley,2017-11-12,121.66666666666667
4210,Noe Valley,2017-11-19,113.33333333333333
4211,Noe Valley,2017-11-26,114.66666666666667
4212,Noe Valley,2017-12-03,113.0
4213,Noe Valley,2017-12-10,114.4
4214,Noe Valley,2017-12-17,113.75
4215,Noe Valley,2017-12-24,117.6
4216,Noe Valley,2017-12-31,120.0
4217,Noe Valley,2018-01-07,120.0
4218,Noe Valley,2018-01-14,119.0
4219,Noe Valley,2018-01-21,112.0
4220,Noe Valley,2018-01-28,109.0
4221,Noe Valley,2018-02-04,110.5
4222,Noe Valley,2018-02-11,108.1
4223,Noe Valley,2018-02-18,108.0
4224,Noe Valley,2018-02-25,111.0
4225,Noe Valley,2018-03-04,115.0
4226,Noe Valley,2018-03-11,117.1
4227,Noe Valley,2018-03-18,119.5
4228,Noe Valley,2018-03-25,119.0
4229,Noe Valley,2018-04-01,112.5
4230,Noe Valley,2018-04-08,119.0
4231,Noe Valley,2018-04-15,115.0
4232,Noe Valley,2018-04-22,112.25
4233,Noe Valley,2018-04-29,110.0
4234,Noe Valley,2018-05-06,112.0
4235,Noe Valley,2018-05-13,112.0
4236,Noe Valley,2018-05-20,111.0
4237,Noe Valley,2018-05-27,119.0
4238,Noe Valley,2018-06-03,124.0
4239,Noe Valley,2018-06-10,125.0
4240,Noe Valley,2018-06-17,125.0
4241,Noe Valley,2018-06-24,125.0
4242,Noe Valley,2018-07-01,125.0
4243,Noe Valley,2018-07-08,131.5
4244,Noe Valley,2018-07-15,130.5
4245,Noe Valley,2018-07-22,146.5
4246,Noe Valley,2018-07-29,150.0
4247,Noe Valley,2018-08-05,150.0
4248,Noe Valley,2018-08-12,137.0
4249,Noe Valley,2018-08-19,125.0
4250,Noe Valley,2018-08-26,125.0
4251,Noe Valley,2018-09-02,135.5
4252,Noe Valley,2018-09-09,125.0
4253,Noe Valley,2018-09-16,119.0
4254,Noe Valley,2018-09-23,118.0
4255,Noe Valley,2018-09-30,125.0
4256,Noe Valley,2018-10-07,129.5
4257,Noe Valley,2018-10-14,150.0
4258,Noe Valley,2018-10-21,149.0
4259,Noe Valley,2018-10-28,149.0
4260,Noe Valley,2018-11-04,132.0
4261,Noe Valley,2018-11-11,131.0
4262,Noe Valley,2018-11-18,131.83333333333331
4263,Noe Valley,2018-11-25,131.16666666666669
4264,Noe Valley,2018-12-02,125.0
4265,Noe Valley,2018-12-09,126.0
4266,Noe Valley,2018-12-16,119.0
4267,Noe Valley,2018-12-23,126.33333333333333
4268,Noe Valley,2018-12-30,139.0
4269,Noe Valley,2019-01-06,130.0
4270,Noe Valley,2019-01-13,135.0
4271,Noe Valley,2019-01-20,126.66666666666666
4272,Noe Valley,2019-01-27,126.66666666666666
4273,Noe Valley,2019-02-03,122.0
4274,Noe Valley,2019-02-10,125.0
4275,Noe Valley,2019-02-17,115.0
4276,Noe Valley,2019-02-24,119.0
4277,Noe Valley,2019-03-03,110.0
4278,Noe Valley,2019-03-10,115.0
4279,Noe Valley,2019-03-17,111.0
4280,Noe Valley,2019-03-24,122.0
4281,Noe Valley,2019-03-31,123.0
4282,Noe Valley,2019-04-07,108.0
4283,Noe Valley,2019-04-14,113.25
4284,Noe Valley,2019-04-21,115.0
4285,Noe Valley,2019-04-28,115.0
4286,Noe Valley,2019-05-05,117.66666666666666
4287,Noe Valley,2019-05-12,127.0
4288,Noe Valley,2019-05-19,125.0
4289,Noe Valley,2019-05-26,125.0
4290,Noe Valley,2019-06-02,115.0
4291,Noe Valley,2019-06-09,125.0
4292,Noe Valley,2019-06-16,125.0
4293,Noe Valley,2019-06-23,125.0
4294,Noe Valley,2019-06-30,128.0
4295,Noe Valley,2019-07-07,133.0
4296,Noe Valley,2019-07-14,132.5
4297,Noe Valley,2019-07-21,130.33333333333334
4298,Noe Valley,2019-07-28,130.0
4299,Noe Valley,2019-08-04,130.5
4300,Noe Valley,2019-08-11,135.5
4301,Noe Valley,2019-08-18,135.0
4302,Noe Valley,2019-08-25,125.0
4303,Noe Valley,2019-09-01,125.0
4304,Noe Valley,2019-09-08,134.0
4305,Noe Valley,2019-09-15,127.0
4306,Noe Valley,2019-09-22,127.0
4307,Noe Valley,2019-09-29,125.0
4308,Noe Valley,2019-10-06,125.0
4309,North Beach,2015-05-10,144.5
4310,North Beach,2015-05-17,155.0
4311,North Beach,2015-05-24,140.0
4312,North Beach,2015-05-31,135.0
4313,North Beach,2015-06-07,135.0
4314,North Beach,2015-06-14,135.0
4315,North Beach,2015-06-21,140.0
4316,North Beach,2015-06-28,150.0
4317,North Beach,2015-07-05,140.0
4318,North Beach,2015-07-12,135.0
4319,North Beach,2015-07-19,140.0
4320,North Beach,2015-07-26,137.5
4321,North Beach,2015-08-02,135.0
4322,North Beach,2015-09-06,140.0
4323,North Beach,2015-09-13,140.0
4324,North Beach,2015-09-20,150.0
4325,North Beach,2015-09-27,149.0
4326,North Beach,2015-10-04,140.0
4327,North Beach,2015-10-11,140.0
4328,North Beach,2015-10-18,140.0
4329,North Beach,2015-10-25,140.0
4330,North Beach,2015-11-01,140.0
4331,North Beach,2015-11-08,139.0
4332,North Beach,2015-11-15,137.5
4333,North Beach,2015-11-22,135.0
4334,North Beach,2015-11-29,137.5
4335,North Beach,2015-12-06,120.0
4336,North Beach,2015-12-13,120.0
4337,North Beach,2015-12-20,120.0
4338,North Beach,2015-12-27,120.0
4339,North Beach,2016-01-03,120.0
4340,North Beach,2016-01-10,120.0
4341,North Beach,2016-01-17,120.0
4342,North Beach,2016-01-24,120.0
4343,North Beach,2016-01-31,120.0
4344,North Beach,2016-02-07,130.0
4345,North Beach,2016-02-14,125.0
4346,North Beach,2016-02-21,120.0
4347,North Beach,2016-02-28,120.0
4348,North Beach,2016-03-06,109.5
4349,North Beach,2016-03-13,109.0
4350,North Beach,2016-03-20,109.0
4351,North Beach,2016-03-27,112.0
4352,North Beach,2016-04-03,120.0
4353,North Beach,2016-04-10,120.0
4354,North Beach,2016-04-17,120.0
4355,North Beach,2016-04-24,120.0
4356,North Beach,2016-05-01,120.0
4357,North Beach,2016-05-08,130.0
4358,North Beach,2016-05-15,134.0
4359,North Beach,2016-05-22,129.0
4360,North Beach,2016-05-29,129.0
4361,North Beach,2016-06-05,135.33333333333331
4362,North Beach,2016-06-12,139.0
4363,North Beach,2016-06-19,139.0
4364,North Beach,2016-06-26,147.33333333333331
4365,North Beach,2016-07-03,139.0
4366,North Beach,2016-07-10,146.66666666666666
4367,North Beach,2016-07-17,149.0
4368,North Beach,2016-07-24,149.0
4369,North Beach,2016-07-31,149.0
4370,North Beach,2016-08-07,150.0
4371,North Beach,2016-08-14,150.0
4372,North Beach,2016-08-21,150.0
4373,North Beach,2016-08-28,150.0
4374,North Beach,2016-09-04,150.0
4375,North Beach,2016-09-11,153.33333333333334
4376,North Beach,2016-09-18,153.33333333333334
4377,North Beach,2016-09-25,151.66666666666666
4378,North Beach,2016-10-02,151.66666666666666
4379,North Beach,2016-10-09,155.0
4380,North Beach,2016-10-16,149.0
4381,North Beach,2016-10-23,149.0
4382,North Beach,2016-10-30,140.0
4383,North Beach,2016-11-06,120.0
4384,North Beach,2016-11-13,120.0
4385,North Beach,2016-11-20,119.0
4386,North Beach,2016-11-27,116.5
4387,North Beach,2016-12-04,112.66666666666667
4388,North Beach,2016-12-11,130.0
4389,North Beach,2016-12-18,149.0
4390,North Beach,2016-12-25,108.66666666666667
4391,North Beach,2017-01-01,129.0
4392,North Beach,2017-01-08,103.0
4393,North Beach,2017-01-15,106.5
4394,North Beach,2017-01-22,105.5
4395,North Beach,2017-01-29,106.0
4396,North Beach,2017-02-05,110.0
4397,North Beach,2017-02-12,110.0
4398,North Beach,2017-02-19,110.0
