,post_cum_y,preds,post_preds,post_preds_lower,post_preds_upper,preds_lower,preds_upper,post_cum_pred,post_cum_pred_lower,post_cum_pred_upper,point_effects,point_effects_lower,point_effects_upper,post_cum_effects,post_cum_effects_lower,post_cum_effects_upper
2018-01-28,1436.7067774506431,111.28927134279941,111.28927134279941,103.09255133890922,119.4859913466896,103.09255133890922,119.4859913466896,1435.8780198210357,1402.3935862524766,1469.5598611766907,5.964835614209548,-2.231884389680644,14.16155561809974,0.828757629607324,-32.85308372604743,34.313191198166464
2018-02-04,1553.453712300975,111.67164153571198,111.67164153571198,103.47288900803585,119.87039406338812,103.47288900803585,119.87039406338812,1547.5496613567477,1513.4721615328547,1583.4818562966504,5.0752933146199695,-3.123459213056165,13.274045842296104,5.9040509442272935,-30.028143995675382,39.98155076812044
2018-02-11,1668.462433742723,111.36096416726048,111.36096416726048,103.16017961954933,119.56174871497163,103.16017961954933,119.56174871497163,1658.910625524008,1623.3602402361116,1694.7609092511952,3.647757274487603,-4.553027273223549,11.848541822198754,9.551808218714896,-26.298475508472382,45.10219350661163
2018-02-18,1784.0164550816228,111.33769411101697,111.33769411101697,103.13487804664737,119.54051017538659,103.13487804664737,119.54051017538659,1770.2483196350252,1734.267035620289,1808.3034420749525,4.216327227882786,-3.986488836486828,12.419143292252386,13.768135446597682,-24.286986993329617,49.74941946133414
2018-02-25,1899.0675660988582,110.62134093023687,110.62134093023687,102.41649385221145,118.82618800826228,102.41649385221145,118.82618800826228,1880.869660565262,1843.865814194513,1920.7172851890084,4.429770086998488,-3.7750769910269213,12.634617165023911,18.19790553359617,-21.64971909015032,55.201751904345144
2018-03-04,2015.6322032606072,111.25875645383141,111.25875645383141,103.05187886477938,119.46563404288345,103.05187886477938,119.46563404288345,1992.1284170190934,1952.957189596505,2034.2689368158246,5.305880707917652,-2.9009968811343896,13.512758296969679,23.503786241513822,-18.636733555217553,62.675013664102295
2018-03-11,2133.1368901038186,112.98811612469515,112.98811612469515,104.77920852687274,121.19702372251757,104.77920852687274,121.19702372251757,2105.1165331437887,2066.305336761696,2147.925614681866,4.516570718516348,-3.692336879306069,12.725478316338766,28.02035696003017,-14.788724578047358,66.83155334212287
2018-03-18,2252.297335468748,113.40266747814007,113.40266747814007,105.19173037343096,121.61360458284918,105.19173037343096,121.61360458284918,2218.5192006219286,2176.054208679875,2261.511639364569,5.757777886789341,-2.4531592179197617,13.968714991498459,33.77813484681951,-9.214303895820565,76.24312678887303
2018-03-25,2375.401169197311,113.26845649593663,113.26845649593663,105.05549038585247,121.48142260602079,105.05549038585247,121.48142260602079,2331.7876571178654,2288.0815455072684,2375.717842465333,9.835377232626527,1.622411122542374,18.048343342710695,43.61351207944604,-0.31667326802180157,87.31962369004201
2018-04-01,2494.753504703208,113.81901021539201,113.81901021539201,105.60401560107283,122.0340048297112,105.60401560107283,122.0340048297112,2445.6066673332575,2400.6573652114103,2490.59686157754,5.5333252905049335,-2.6816693238142477,13.748319904824115,49.14683736995097,4.156643125668166,94.09613949179784
2018-04-08,2616.4021684177987,113.32572899275505,113.32572899275505,105.10870637496974,121.54275161054036,105.10870637496974,121.54275161054036,2558.9323963260126,2511.1201050475934,2607.6436468623915,8.32293472183568,0.10591210405036122,16.539957339620983,57.46977209178665,8.758521555407498,105.28206337020599
2018-04-15,2738.4366402284586,112.97751253951805,112.97751253951805,104.75846241866482,121.19656266037128,104.75846241866482,121.19656266037128,2671.9099088655307,2622.7673769326807,2721.123977683636,9.05695927114192,0.8379091502886808,17.276009391995146,66.52673136292857,17.31266254482353,115.66926329577917
2018-04-22,2864.2136816485768,113.77943931959433,113.77943931959433,105.55836219570116,122.00051644348751,105.55836219570116,122.00051644348751,2785.6893481851253,2736.0540063823,2836.8264745868705,11.997602100523906,3.776524976630725,20.218679224417073,78.52433346345248,27.387207061706047,128.15967526627824
2018-04-29,2990.42210239128,114.40401866414997,114.40401866414997,106.18091503687506,122.62712229142488,106.18091503687506,122.62712229142488,2900.0933668492753,2848.750534883147,2953.4625468121217,11.804402078553466,3.581298451278556,20.027505705828375,90.32873554200594,36.95955557915968,141.67156750813382
2018-05-06,3120.526845395049,114.71943155254505,114.71943155254505,106.49430192117728,122.94456118391281,106.49430192117728,122.94456118391281,3014.81279840182,2961.425308564813,3067.598363460054,15.385311451223657,7.160181819855893,23.61044108259142,105.7140469932296,52.92848193499542,159.1015368302361
2018-05-13,3252.6113047123026,115.73653511118701,115.73653511118701,107.50937997464642,123.96369024772761,107.50937997464642,123.96369024772761,3130.5493335130072,3076.027416871292,3185.190980527592,16.34792420606675,8.120769069526148,24.57507934260734,122.06197119929635,67.42032418471162,176.58388784101112
2018-05-20,3387.7582940044736,116.74837641453873,116.74837641453873,108.51919627137693,124.97755655770052,108.51919627137693,124.97755655770052,3247.297709927546,3193.4875973810977,3302.182661814723,18.398612877632146,10.169432734470348,26.627793020793945,140.4605840769285,85.57563218975115,194.2706966233772
2018-05-27,3523.7724574188005,116.95334236762059,116.95334236762059,108.72213771602127,125.18454701921993,108.72213771602127,125.18454701921993,3364.2510522951666,3309.224606548322,3420.2797378368887,19.060821046706565,10.829616395107223,27.292025698305892,159.52140512363508,103.49271958191315,214.54785087047762
2018-06-03,3658.1008043883126,118.5035332026313,118.5035332026313,110.27030454041058,126.73676186485201,110.27030454041058,126.73676186485201,3482.754585497798,3424.164273430114,3540.2575551304153,15.824813766880766,7.591585104660055,24.05804242910149,175.34621889051584,117.84324925789753,233.93653095819778
2018-06-10,3794.986957299089,120.6291086736718,120.6291086736718,112.39385649827881,128.86436084906478,112.39385649827881,128.86436084906478,3603.38369417147,3543.630999631384,3661.478261866013,16.257044237104907,8.02179206171192,24.492296412497893,191.60326312762075,133.5086954330765,251.3559576677057
2018-06-17,3932.7395090853397,121.42132743617809,121.42132743617809,113.18405224469534,129.65860262766083,113.18405224469534,129.65860262766083,3724.805021607648,3661.01054964911,3785.459101716655,16.331224350072276,8.093949158589538,24.568499541555028,207.93448747769304,147.28040736868508,271.72895943622996
2018-06-24,4073.782185424281,123.10205048476273,123.10205048476273,114.86275277390658,131.34134819561888,114.86275277390658,131.34134819561888,3847.907072092411,3784.728334512206,3909.977610336039,17.940625854178464,9.701328143322314,26.179923565034613,225.8751133318715,163.8045750882414,289.0538509120749
2018-07-01,4211.036013962996,122.68148136171952,122.68148136171952,114.44016162784064,130.9228010955984,114.44016162784064,130.9228010955984,3970.5885534541303,3904.5435684170875,4033.0208040683438,14.572347176995223,6.331027443116341,22.813666910874105,240.4474605088667,178.0152098946517,306.4924455459094
2018-07-08,4351.957951240109,124.65320772177206,124.65320772177206,116.40986646085585,132.89654898268827,116.40986646085585,132.89654898268827,4095.2417611759024,4024.2694487066515,4160.854622137883,16.268729555341437,8.025388294425227,24.512070816257648,256.71619006420815,191.1033291022273,327.68850253345767
2018-07-15,4499.222937234506,125.77357017022592,125.77357017022592,117.528207877893,134.01893246255887,117.528207877893,134.01893246255887,4221.015331346129,4148.876947827721,4289.29323420296,21.49141582417184,13.246053531838896,29.736778116504766,278.20760588838,209.9297030315485,350.34598940678615
2018-07-22,4647.147750703035,127.04915452512054,127.04915452512054,118.80177169662713,135.29653735361396,118.80177169662713,135.29653735361396,4348.064485871249,4274.063984360506,4417.99572041015,20.87565894340824,12.628276114914826,29.123041771901654,299.08326483178826,229.15203029288597,373.08376634253165
2018-07-29,4795.611383743971,128.15497648348085,128.15497648348085,119.90557361371931,136.4043793532424,119.90557361371931,136.4043793532424,4476.21946235473,4400.189695653526,4547.051607532743,20.30865655745481,12.059253687693257,28.55805942721635,319.39192138924307,248.55977621123006,395.4216880904473
2018-08-05,4941.308062478427,126.65501568596264,126.65501568596264,118.40359326946181,134.90643810246345,118.40359326946181,134.90643810246345,4602.874478040693,4526.034066545086,4674.973161941566,19.04166304849352,10.790240631992702,27.29308546499435,338.4335844377366,266.3349005368635,415.27399593334286
2018-08-12,5109.371833371645,126.74458195409747,126.74458195409747,118.49114048502322,134.99802342317173,118.49114048502322,134.99802342317173,4729.61905999479,4649.120117665671,4803.731194685155,41.31918893912092,33.06574747004666,49.57263040819517,379.75277337685753,305.6406386864924,460.25171570597536
2018-08-19,5262.895830324413,127.81382075086975,127.81382075086975,119.55836072302534,136.06928077871416,119.55836072302534,136.06928077871416,4857.43288074566,4776.320409903961,4932.146476061104,25.71017620189815,17.454716174053743,33.96563622974256,405.4629495787557,330.74935426330853,486.57542042045236
2018-08-26,5415.309507210693,126.9420033824594,126.9420033824594,118.684525289286,135.19948147563284,118.684525289286,135.19948147563284,4984.374884128119,4903.825873303644,5059.903112227816,25.471673503820227,17.214195410646795,33.72915159699363,430.9346230825759,355.4063949828805,511.48363390704833
