,ds,yhat,yhat_lower,yhat_upper
140,2018-05-20,108.73906960184951,106.56886307487537,111.13698500364507
141,2018-05-27,108.50863561072492,106.09618199235666,110.75757714179895
142,2018-06-03,110.36284269094817,107.90607903485036,112.65976335807008
143,2018-06-10,110.32055271495291,107.90783244213961,112.75514555661562
144,2018-06-17,110.56322212033812,108.06167787701074,113.04982395603524
145,2018-06-24,111.54069710718346,108.87345582114362,114.17950116208971
146,2018-07-01,111.57149773378934,108.94626330394291,114.29972213035329
147,2018-07-08,112.44107164606343,109.75884342051182,115.38039473280404
148,2018-07-15,112.55097545050248,109.79820296803813,115.38444566117022
149,2018-07-22,114.17758873925787,111.42683198623448,117.29979275882937
150,2018-07-29,113.77144583898826,110.67392497946005,116.87487685926305
151,2018-08-05,115.89591372692377,112.7054694499759,119.24065846136736
152,2018-08-12,117.51377175599752,114.15581088051006,121.32451755264445
153,2018-08-19,112.12892886283122,108.51429452735339,116.0684776584032
154,2018-08-26,111.68415518850819,107.61922060947,115.83813080085486
155,2018-09-02,113.97990561868353,110.20374142773613,118.15204387664463
156,2018-09-09,114.36810993855391,110.31722523258946,118.37057351410488
157,2018-09-16,114.23514798434809,109.95258096323566,118.88349174821589
158,2018-09-23,113.60787836307307,109.3013112637446,118.57739990360805
159,2018-09-30,117.82377815288783,113.45948229658296,122.62114795119847
160,2018-10-07,113.2176730437168,108.24202369982751,118.21562948253109
161,2018-10-14,110.45940920482144,105.33227857998438,115.92204231298385
162,2018-10-21,110.24994273333114,104.97411316693258,115.81105699072538
163,2018-10-28,109.18813796371258,103.58932984682916,115.25488228095176
164,2018-11-04,107.38469668376786,101.81818886955051,113.49018009801605
165,2018-11-11,104.00476385921237,98.28504322280729,110.54992914779422
166,2018-11-18,102.41172234003338,96.35222653678447,108.69353309082993
167,2018-11-25,102.60822477824262,96.04082648736546,109.52522043287419
168,2018-12-02,100.9537465993618,94.48307487846039,107.86373978410276
169,2018-12-09,98.52635564266097,91.45610256313078,105.81037143349371
170,2018-12-16,97.62741979113687,90.24528410574737,105.31215622295349
171,2018-12-23,97.86907435457574,90.73470631702081,105.82971064807317
172,2018-12-30,98.69865254625596,90.98860406450588,106.71729201064628
173,2019-01-06,99.98018755982551,92.08344728034749,108.35252550289401
174,2019-01-13,98.19717523293643,89.91284145083671,106.9660879185457
175,2019-01-20,98.36851635779823,89.79232296784654,107.27414373290694
176,2019-01-27,97.42511484481435,88.67843577144241,106.42551306671915
177,2019-02-03,100.26867559435621,91.30896348389071,109.9019612942147
178,2019-02-10,101.07658597549498,91.36890919320437,110.87149722201657
